transformer_id,transformer_code,timestamp,load_percentage,voltage_lv,current_a,temperature_c
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T17:00:07.939149+00:00,93.27,382.1,281.9,61.2
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T18:00:07.939149+00:00,105.0,380.9,316.9,70.5
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T19:00:07.939149+00:00,96.22,380.4,293.0,62.7
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T20:00:07.939149+00:00,95.83,379.9,292.2,61.7
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T21:00:07.939149+00:00,84.69,386.7,252.0,57.0
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T22:00:07.939149+00:00,82.46,383.8,247.2,54.1
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-04T23:00:07.939149+00:00,98.52,379.7,299.2,65.7
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T00:00:07.939149+00:00,88.5,386.7,265.2,59.3
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T01:00:07.939149+00:00,103.19,378.5,315.8,67.6
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T02:00:07.939149+00:00,98.0,378.6,300.1,63.6
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T03:00:07.939149+00:00,85.89,387.8,256.4,55.0
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T04:00:07.939149+00:00,102.72,379.6,314.1,69.8
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T05:00:07.939149+00:00,94.58,380.7,286.7,63.5
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T06:00:07.939149+00:00,92.16,382.9,276.3,60.9
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T07:00:07.939149+00:00,102.97,378.3,315.4,69.5
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T08:00:07.939149+00:00,83.49,388.4,248.2,55.9
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T09:00:07.939149+00:00,99.24,379.7,300.8,64.3
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T10:00:07.939149+00:00,86.45,387.3,257.2,57.0
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T11:00:07.939149+00:00,99.22,382.2,300.6,64.4
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T12:00:07.939149+00:00,95.96,381.9,291.3,61.4
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T13:00:07.939149+00:00,84.32,387.9,249.7,54.8
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T14:00:07.939149+00:00,94.79,379.4,290.1,63.6
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T15:00:07.939149+00:00,89.62,381.6,271.4,58.6
11a5ceb5-4f1e-42b6-9f26-7f6430e76517,101177,2026-08-05T16:00:07.939149+00:00,96.45,379.3,294.5,64.4
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T17:00:07.939149+00:00,48.41,408.9,69.9,41.6
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T18:00:07.939149+00:00,58.93,404.2,85.1,43.3
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T19:00:07.939149+00:00,54.66,408.2,76.6,40.0
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T20:00:07.939149+00:00,55.92,408.2,77.8,42.1
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T21:00:07.939149+00:00,61.45,406.6,86.1,43.8
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T22:00:07.939149+00:00,58.12,406.4,82.8,43.0
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-04T23:00:07.939149+00:00,28.37,410.9,38.8,36.7
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T00:00:07.939149+00:00,40.81,409.5,56.2,39.7
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T01:00:07.939149+00:00,34.21,409.8,47.3,38.7
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T02:00:07.939149+00:00,40.01,409.0,57.4,37.2
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T03:00:07.939149+00:00,31.8,409.1,46.9,36.3
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T04:00:07.939149+00:00,54.16,408.2,76.9,39.2
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T05:00:07.939149+00:00,34.29,410.3,47.4,39.5
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T06:00:07.939149+00:00,54.33,407.4,76.6,42.8
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T07:00:07.939149+00:00,48.3,407.9,69.9,39.3
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T08:00:07.939149+00:00,50.06,406.6,72.4,41.7
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T09:00:07.939149+00:00,58.65,405.0,84.8,42.1
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T10:00:07.939149+00:00,62.05,405.3,88.3,45.6
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T11:00:07.939149+00:00,50.79,409.1,70.6,45.2
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T12:00:07.939149+00:00,37.22,411.3,52.3,42.8
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T13:00:07.939149+00:00,56.81,405.9,81.0,46.5
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T14:00:07.939149+00:00,47.02,406.5,66.3,47.1
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T15:00:07.939149+00:00,46.56,407.4,66.2,43.8
7191875a-eef0-4c98-8573-a02e5778522d,100152,2026-08-05T16:00:07.939149+00:00,47.44,409.1,67.3,45.4
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T17:00:07.939149+00:00,52.8,405.1,45.6,45.0
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T18:00:07.939149+00:00,73.58,405.7,65.2,51.3
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T19:00:07.939149+00:00,61.54,406.4,55.2,44.7
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T20:00:07.939149+00:00,75.37,404.3,68.5,46.8
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T21:00:07.939149+00:00,72.48,403.9,65.3,51.4
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T22:00:07.939149+00:00,78.94,401.8,72.6,50.7
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-04T23:00:07.939149+00:00,42.48,409.7,39.1,42.6
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T00:00:07.939149+00:00,54.64,407.8,47.4,42.5
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T01:00:07.939149+00:00,62.82,405.9,56.0,46.4
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T02:00:07.939149+00:00,36.02,410.5,32.6,39.5
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T03:00:07.939149+00:00,43.87,410.1,39.8,41.4
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T04:00:07.939149+00:00,59.41,407.7,52.2,45.1
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T05:00:07.939149+00:00,53.31,408.5,48.8,44.8
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T06:00:07.939149+00:00,36.64,410.0,33.5,40.7
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T07:00:07.939149+00:00,44.36,409.4,41.4,40.9
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T08:00:07.939149+00:00,61.68,407.4,53.4,44.2
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T09:00:07.939149+00:00,46.91,407.0,43.8,41.8
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T10:00:07.939149+00:00,43.62,409.8,37.5,40.6
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T11:00:07.939149+00:00,60.43,406.5,54.2,52.1
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T12:00:07.939149+00:00,51.02,405.4,47.5,48.8
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T13:00:07.939149+00:00,47.11,409.3,41.0,50.7
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T14:00:07.939149+00:00,29.15,409.3,27.5,44.8
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T15:00:07.939149+00:00,38.3,407.7,33.8,49.7
71f06e6e-167d-4ed0-816b-554542819051,100433,2026-08-05T16:00:07.939149+00:00,56.51,407.2,51.0,51.3
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T17:00:07.939149+00:00,58.44,407.3,167.6,35.4
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T18:00:07.939149+00:00,72.89,404.4,207.3,42.5
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T19:00:07.939149+00:00,65.09,406.2,183.8,36.6
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T20:00:07.939149+00:00,59.76,406.0,169.7,37.5
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T21:00:07.939149+00:00,68.65,402.8,197.9,40.9
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T22:00:07.939149+00:00,79.58,402.2,229.2,42.7
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-04T23:00:07.939149+00:00,38.87,407.8,108.4,34.7
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T00:00:07.939149+00:00,33.63,411.1,93.9,33.1
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T01:00:07.939149+00:00,44.45,408.0,127.0,36.5
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T02:00:07.939149+00:00,30.87,410.6,88.6,30.0
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T03:00:07.939149+00:00,42.92,407.7,122.0,34.2
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T04:00:07.939149+00:00,34.36,409.9,98.0,33.4
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T05:00:07.939149+00:00,40.91,407.2,116.2,34.7
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T06:00:07.939149+00:00,35.38,409.2,101.7,33.7
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T07:00:07.939149+00:00,47.91,407.4,137.3,33.7
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T08:00:07.939149+00:00,33.96,408.6,97.6,33.1
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T09:00:07.939149+00:00,57.25,407.2,160.5,38.2
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T10:00:07.939149+00:00,34.56,411.4,97.9,31.9
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T11:00:07.939149+00:00,38.87,409.5,107.7,36.8
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T12:00:07.939149+00:00,51.15,408.9,142.8,42.1
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T13:00:07.939149+00:00,55.03,405.1,157.8,38.7
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T14:00:07.939149+00:00,48.49,408.9,136.7,40.5
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T15:00:07.939149+00:00,50.5,407.9,141.5,41.9
1e0c52f1-3b95-43c1-9ae8-f2a85f25f927,101016,2026-08-05T16:00:07.939149+00:00,38.36,408.2,110.5,41.2
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T17:00:07.939149+00:00,61.32,406.6,276.1,48.0
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T18:00:07.939149+00:00,69.23,404.0,311.1,48.5
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T19:00:07.939149+00:00,52.15,405.3,234.2,44.8
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T20:00:07.939149+00:00,70.2,403.0,316.6,49.6
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T21:00:07.939149+00:00,63.17,406.9,281.3,47.1
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T22:00:07.939149+00:00,66.06,404.3,296.9,49.4
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-04T23:00:07.939149+00:00,54.45,406.6,245.0,45.5
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T00:00:07.939149+00:00,30.06,411.6,133.4,43.6
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T01:00:07.939149+00:00,58.89,407.4,261.5,49.4
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T02:00:07.939149+00:00,37.91,410.7,169.3,43.2
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T03:00:07.939149+00:00,30.29,411.8,134.1,44.0
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T04:00:07.939149+00:00,34.89,408.1,157.4,43.8
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T05:00:07.939149+00:00,44.9,409.6,200.9,43.7
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T06:00:07.939149+00:00,52.91,405.6,236.6,45.7
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T07:00:07.939149+00:00,30.37,411.7,134.7,43.0
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T08:00:07.939149+00:00,31.99,411.6,140.3,45.6
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T09:00:07.939149+00:00,57.11,407.8,255.0,47.1
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T10:00:07.939149+00:00,25.92,412.0,114.4,43.1
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T11:00:07.939149+00:00,37.26,410.9,165.3,54.2
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T12:00:07.939149+00:00,53.18,407.8,239.0,50.9
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T13:00:07.939149+00:00,28.81,410.7,127.4,50.5
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T14:00:07.939149+00:00,45.18,408.4,199.6,52.5
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T15:00:07.939149+00:00,54.65,406.7,243.0,56.0
1e118036-46d6-457b-a907-c7f510ef0e15,100081,2026-08-05T16:00:07.939149+00:00,55.52,405.3,251.0,52.8
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T17:00:07.939149+00:00,50.23,408.9,70.0,47.0
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T18:00:07.939149+00:00,68.77,403.4,96.9,48.9
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T19:00:07.939149+00:00,72.6,405.9,103.7,50.0
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T20:00:07.939149+00:00,57.93,405.8,83.3,47.2
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T21:00:07.939149+00:00,79.16,402.5,113.1,52.7
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T22:00:07.939149+00:00,59.4,404.7,84.8,45.9
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-04T23:00:07.939149+00:00,39.54,409.1,53.9,44.1
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T00:00:07.939149+00:00,41.02,406.8,60.0,43.7
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T01:00:07.939149+00:00,29.84,409.1,40.2,39.8
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T02:00:07.939149+00:00,58.4,407.6,83.2,44.5
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T03:00:07.939149+00:00,42.83,408.2,61.9,44.0
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T04:00:07.939149+00:00,59.07,407.2,84.3,45.6
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T05:00:07.939149+00:00,53.5,407.1,76.3,44.1
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T06:00:07.939149+00:00,29.99,409.3,41.8,40.4
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T07:00:07.939149+00:00,47.64,407.0,69.2,42.4
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T08:00:07.939149+00:00,43.26,408.8,59.7,43.2
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T09:00:07.939149+00:00,47.81,406.0,66.3,44.5
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T10:00:07.939149+00:00,56.06,404.8,78.7,47.8
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T11:00:07.939149+00:00,56.93,407.0,81.6,54.4
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T12:00:07.939149+00:00,37.22,411.1,51.2,45.2
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T13:00:07.939149+00:00,41.12,407.6,57.4,48.8
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T14:00:07.939149+00:00,50.87,405.9,72.7,54.9
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T15:00:07.939149+00:00,46.36,406.1,67.3,52.4
1ed16d22-9fda-4f3e-b458-ad56735980e8,101306,2026-08-05T16:00:07.939149+00:00,47.86,408.0,68.1,48.7
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T17:00:07.939149+00:00,124.62,343.8,209.3,105.3
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T18:00:07.939149+00:00,116.42,351.6,190.7,98.5
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T19:00:07.939149+00:00,121.55,348.8,199.4,104.7
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T20:00:07.939149+00:00,138.93,339.4,235.8,125.6
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T21:00:07.939149+00:00,137.25,341.7,233.3,121.5
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T22:00:07.939149+00:00,118.37,348.6,195.6,99.7
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-04T23:00:07.939149+00:00,120.59,349.8,198.9,103.6
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T00:00:07.939149+00:00,118.95,347.5,199.0,99.0
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T01:00:07.939149+00:00,132.07,344.2,220.7,113.9
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T02:00:07.939149+00:00,127.63,345.8,211.1,110.8
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T03:00:07.939149+00:00,130.98,341.6,222.8,115.7
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T04:00:07.939149+00:00,121.79,345.9,203.3,102.3
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T05:00:07.939149+00:00,139.93,340.4,239.1,125.6
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T06:00:07.939149+00:00,136.48,340.7,230.0,120.8
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T07:00:07.939149+00:00,136.69,339.6,232.3,121.4
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T08:00:07.939149+00:00,126.39,347.1,211.7,107.5
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T09:00:07.939149+00:00,136.67,340.0,233.8,120.5
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T10:00:07.939149+00:00,138.55,336.2,238.1,125.0
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T11:00:07.939149+00:00,112.12,350.8,185.5,92.7
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T12:00:07.939149+00:00,116.27,352.1,190.8,96.1
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T13:00:07.939149+00:00,129.99,344.7,217.4,113.2
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T14:00:07.939149+00:00,112.02,353.3,184.3,94.2
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T15:00:07.939149+00:00,139.4,336.8,240.8,123.3
294b6de8-b9e3-4cba-bf4c-fd6cfbf8f225,101235,2026-08-05T16:00:07.939149+00:00,125.41,343.5,211.4,108.3
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T17:00:07.939149+00:00,33.47,411.3,45.2,39.5
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T18:00:07.939149+00:00,67.85,404.4,97.8,46.5
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T19:00:07.939149+00:00,52.82,407.5,73.6,42.8
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T20:00:07.939149+00:00,46.07,407.9,65.5,43.2
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T21:00:07.939149+00:00,67.31,404.6,96.1,47.1
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T22:00:07.939149+00:00,64.37,404.8,92.2,45.5
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-04T23:00:07.939149+00:00,44.91,407.8,62.3,43.1
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T00:00:07.939149+00:00,54.2,407.5,75.9,43.9
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T01:00:07.939149+00:00,32.74,410.8,45.5,39.6
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T02:00:07.939149+00:00,31.85,411.7,44.2,38.8
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T03:00:07.939149+00:00,57.04,407.7,80.4,44.0
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T04:00:07.939149+00:00,60.62,405.5,84.9,43.8
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T05:00:07.939149+00:00,42.69,409.9,62.1,43.0
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T06:00:07.939149+00:00,30.66,409.8,44.5,41.8
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T07:00:07.939149+00:00,57.8,405.6,84.0,46.6
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T08:00:07.939149+00:00,36.38,409.7,50.4,38.5
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T09:00:07.939149+00:00,35.84,408.4,49.6,41.7
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T10:00:07.939149+00:00,47.48,407.9,66.1,42.2
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T11:00:07.939149+00:00,48.82,406.3,67.9,50.5
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T12:00:07.939149+00:00,34.44,408.8,49.8,44.1
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T13:00:07.939149+00:00,57.34,405.0,82.7,53.8
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T14:00:07.939149+00:00,46.82,409.2,67.7,50.7
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T15:00:07.939149+00:00,31.72,411.9,45.8,44.9
2f0a19f8-7946-4a31-a3a1-b0ae741726e0,100445,2026-08-05T16:00:07.939149+00:00,33.09,411.1,47.8,46.4
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T17:00:07.939149+00:00,33.78,408.0,6.3,35.7
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T18:00:07.939149+00:00,71.01,404.2,17.6,43.4
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T19:00:07.939149+00:00,64.78,404.5,13.8,40.9
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T20:00:07.939149+00:00,58.32,405.0,13.3,39.1
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T21:00:07.939149+00:00,51.62,407.9,12.9,41.6
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T22:00:07.939149+00:00,72.25,405.3,16.5,46.2
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-04T23:00:07.939149+00:00,50.0,409.5,12.4,39.2
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T00:00:07.939149+00:00,57.04,408.3,14.7,41.3
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T01:00:07.939149+00:00,34.9,411.0,7.1,37.4
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T02:00:07.939149+00:00,42.19,406.7,7.9,39.0
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T03:00:07.939149+00:00,53.39,408.3,14.0,41.0
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T04:00:07.939149+00:00,37.64,411.0,7.0,38.6
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T05:00:07.939149+00:00,59.3,405.0,11.9,42.8
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T06:00:07.939149+00:00,36.74,409.6,9.2,37.2
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T07:00:07.939149+00:00,34.07,408.6,6.0,37.0
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T08:00:07.939149+00:00,46.8,407.3,9.0,37.2
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T09:00:07.939149+00:00,48.52,408.0,11.7,36.6
2f7f7aa1-85a3-492b-bca8-78e9d8d87b66,121,2026-08-05T10:00:07.939149+00:00,45.94,409.5,10.8,40.4
