temperature_c,load_percentage,voltage_lv,current_a,ambient_temperature,age_years,rated_kva,risk_label
31.67,74.43,404.5,530.4,15.0,12,500,0
135.12,119.9,351.6,983.0,40.0,25,500,2
29.22,46.51,406.2,164.0,15.0,20,250,0
34.68,43.19,408.6,304.8,30.0,2,500,0
29.07,64.48,406.8,228.3,15.0,12,250,0
27.08,56.9,406.1,404.3,20.0,3,500,0
43.97,43.87,406.9,61.0,35.0,10,100,0
53.24,49.01,409.1,172.5,40.0,15,250,0
51.1,43.46,407.7,63.5,35.0,25,100,0
41.16,22.65,412.2,159.9,40.0,1,500,0
53.52,29.18,409.7,205.5,40.0,25,500,0
34.12,46.41,408.2,65.9,30.0,1,100,0
98.9,124.1,348.4,1029.1,30.0,1,500,2
44.08,33.33,410.2,46.8,40.0,5,100,0
33.05,65.81,403.7,236.9,15.0,20,250,0
42.28,58.54,405.4,208.7,30.0,12,250,0
37.58,68.69,406.2,242.9,15.0,25,250,0
43.6,48.56,407.0,68.8,35.0,8,100,0
47.55,82.19,388.2,120.9,20.0,5,100,1
27.18,25.37,412.2,178.4,25.0,3,500,0
38.56,63.41,405.1,905.2,30.0,1,1000,0
44.84,40.76,407.5,290.5,35.0,12,500,0
31.64,45.75,408.4,64.3,20.0,15,100,0
51.01,61.98,406.3,441.8,40.0,5,500,0
111.83,115.71,352.8,1892.0,40.0,10,1000,2
51.8,70.85,403.3,508.9,40.0,3,500,0
46.06,28.86,412.7,101.8,40.0,10,250,0
143.41,136.1,340.5,579.6,35.0,20,250,2
34.41,55.37,405.0,788.9,20.0,15,1000,0
55.74,74.28,404.6,1061.8,35.0,20,1000,0
40.12,71.9,403.3,513.4,20.0,20,500,0
42.51,39.25,410.4,138.9,35.0,10,250,0
23.14,24.49,411.6,343.5,15.0,12,1000,0
94.07,118.16,349.0,193.1,20.0,10,100,2
73.69,92.88,383.0,701.2,35.0,12,500,1
32.86,42.79,408.3,60.9,20.0,20,100,0
70.07,81.44,386.2,124.7,35.0,15,100,1
41.73,44.74,407.9,64.3,25.0,25,100,0
37.79,38.84,407.8,136.9,25.0,20,250,0
39.15,81.0,387.7,1203.3,15.0,2,1000,1
27.81,23.33,410.5,326.9,20.0,12,1000,0
30.54,27.32,411.4,37.5,20.0,20,100,0
60.53,84.57,387.3,629.6,30.0,8,500,1
62.64,97.4,382.5,366.8,20.0,10,250,1
51.06,53.44,406.9,76.4,40.0,10,100,0
47.76,68.38,406.7,97.5,25.0,25,100,0
45.38,48.15,409.5,168.2,40.0,2,250,0
99.24,124.28,346.9,206.6,20.0,8,100,2
94.18,128.82,344.3,217.7,15.0,3,100,2
34.48,62.62,405.8,444.3,25.0,5,500,0
77.54,88.77,385.5,1330.4,40.0,12,1000,1
119.04,132.34,341.6,560.3,25.0,12,250,2
41.77,68.18,404.8,972.3,30.0,5,1000,0
45.56,43.55,407.1,153.2,30.0,25,250,0
39.87,28.37,411.3,197.9,25.0,25,500,0
42.61,32.55,410.1,113.6,35.0,12,250,0
37.0,25.9,409.4,182.6,30.0,10,500,0
63.66,85.33,384.9,321.7,30.0,10,250,1
23.43,39.9,410.3,138.7,20.0,1,250,0
119.33,115.08,349.8,952.8,30.0,25,500,2
45.93,69.35,406.1,492.0,35.0,3,500,0
89.62,118.44,351.5,972.0,20.0,5,500,2
49.01,42.86,407.3,305.0,40.0,12,500,0
31.45,23.83,410.2,32.7,30.0,2,100,0
31.26,46.78,406.8,665.3,25.0,3,1000,0
49.85,35.11,409.6,125.3,40.0,15,250,0
27.02,58.38,407.7,415.0,20.0,2,500,0
112.53,118.6,350.1,1954.1,40.0,8,1000,2
43.99,37.41,408.2,131.8,40.0,1,250,0
113.92,138.87,341.5,2345.2,15.0,10,1000,2
63.06,91.96,383.2,690.3,25.0,10,500,1
49.62,80.06,387.3,1195.1,25.0,5,1000,1
44.36,53.73,405.0,766.6,35.0,8,1000,0
40.63,48.24,409.6,679.0,30.0,10,1000,0
23.03,24.26,411.6,85.6,20.0,2,250,0
123.48,136.1,339.6,2316.2,30.0,8,1000,2
31.11,36.4,407.9,128.6,25.0,8,250,0
94.34,118.1,352.5,1932.6,20.0,8,1000,2
31.53,51.02,407.6,359.5,25.0,3,500,0
38.36,51.6,407.9,72.4,25.0,15,100,0
77.85,102.49,376.2,784.8,25.0,20,500,1
48.42,56.48,407.1,801.6,40.0,3,1000,0
59.22,83.21,384.9,124.5,30.0,8,100,1
57.17,90.68,384.7,678.5,20.0,12,500,1
23.27,54.11,407.6,381.5,15.0,3,500,0
28.87,39.75,409.4,141.7,25.0,1,250,0
27.16,49.42,408.3,175.5,20.0,5,250,0
128.32,139.81,337.1,2396.0,15.0,20,1000,2
32.16,55.66,405.2,200.2,25.0,3,250,0
106.64,112.85,354.8,917.7,35.0,12,500,2
62.5,103.36,375.9,792.1,25.0,2,500,1
44.93,67.25,403.1,964.6,35.0,3,1000,0
104.56,125.42,343.4,1053.7,25.0,8,500,2
30.75,71.37,403.7,253.9,15.0,12,250,0
19.55,41.83,407.7,294.2,15.0,1,500,0
65.53,81.38,386.2,304.0,40.0,1,250,1
30.37,65.65,404.4,468.6,20.0,3,500,0
59.49,92.38,382.1,346.8,20.0,12,250,1
58.5,98.39,378.8,152.5,25.0,1,100,1
77.01,115.05,351.4,946.1,15.0,3,500,2
23.83,65.06,406.9,231.4,15.0,2,250,0
19.66,38.2,409.4,54.2,15.0,5,100,0
54.1,21.27,412.4,150.3,40.0,25,500,0
37.07,74.81,403.0,536.6,25.0,2,500,0
17.36,34.04,408.1,482.6,15.0,1,1000,0
31.21,53.38,408.5,189.8,20.0,12,250,0
69.93,88.76,384.3,333.1,40.0,2,250,1
20.0,28.77,408.7,39.8,15.0,5,100,0
40.88,72.72,405.7,259.2,30.0,2,250,0
55.58,48.8,407.3,692.9,40.0,20,1000,0
45.55,48.95,405.7,69.0,30.0,20,100,0
23.86,61.21,406.3,869.3,15.0,1,1000,0
41.04,74.38,403.7,530.4,30.0,1,500,0
71.07,81.06,385.3,610.0,40.0,12,500,1
20.96,25.52,410.6,178.4,15.0,8,500,0
106.5,129.91,343.9,219.8,25.0,5,100,2
59.98,80.42,388.0,118.6,35.0,1,100,1
33.13,41.06,410.4,146.4,25.0,8,250,0
48.69,46.46,409.6,66.2,40.0,8,100,0
32.76,59.4,407.5,84.8,20.0,12,100,0
41.1,69.3,405.0,98.2,30.0,1,100,0
108.33,116.89,348.9,191.5,15.0,25,100,2
41.67,89.03,384.4,1338.5,15.0,1,1000,1
38.52,37.19,410.8,130.6,35.0,1,250,0
42.68,74.19,402.5,1062.7,25.0,15,1000,0
46.79,56.38,405.4,201.9,35.0,12,250,0
38.79,48.81,408.1,174.0,30.0,10,250,0
54.23,69.73,405.0,496.0,40.0,10,500,0
104.31,121.32,348.0,1003.5,30.0,8,500,2
61.73,89.01,384.0,333.8,25.0,10,250,1
49.51,89.32,382.3,132.9,15.0,10,100,1
71.35,101.82,377.4,776.9,30.0,8,500,1
30.59,21.45,413.7,74.2,25.0,10,250,0
40.66,54.54,405.7,777.6,25.0,20,1000,0
46.91,42.62,410.3,599.1,30.0,25,1000,0
41.9,58.06,407.2,206.1,25.0,20,250,0
20.67,21.06,412.6,295.7,20.0,1,1000,0
64.59,88.77,385.4,130.2,20.0,20,100,1
52.14,63.49,406.9,89.8,40.0,10,100,0
55.95,82.61,383.4,311.1,30.0,5,250,1
68.63,85.6,387.7,124.6,40.0,5,100,1
40.24,46.35,406.2,660.2,35.0,3,1000,0
38.49,62.24,403.9,891.2,25.0,12,1000,0
41.36,49.37,406.5,69.1,35.0,3,100,0
33.93,73.44,403.9,263.2,15.0,15,250,0
35.01,39.79,407.3,281.3,25.0,15,500,0
27.84,21.45,413.2,149.0,20.0,12,500,0
50.19,30.24,409.7,213.6,35.0,25,500,0
34.68,49.63,406.6,69.2,20.0,20,100,0
33.29,64.54,406.2,229.0,25.0,1,250,0
53.02,64.45,407.2,913.0,35.0,20,1000,0
41.34,54.95,405.2,391.6,35.0,1,500,0
28.06,41.64,409.4,294.7,20.0,10,500,0
81.58,98.83,378.8,378.9,35.0,15,250,1
28.03,39.82,410.1,558.9,20.0,10,1000,0
38.36,38.17,407.8,538.7,25.0,20,1000,0
29.98,32.43,409.8,229.8,15.0,25,500,0
50.64,43.55,406.6,156.1,40.0,12,250,0
28.85,30.18,408.6,424.5,15.0,25,1000,0
46.65,55.19,408.0,391.6,40.0,3,500,0
64.79,90.5,384.3,135.1,15.0,25,100,1
40.94,40.19,409.7,282.5,35.0,5,500,0
53.08,86.0,386.8,640.2,20.0,10,500,1
48.32,58.96,406.1,208.9,40.0,3,250,0
19.33,42.74,409.2,149.2,15.0,3,250,0
42.88,49.33,406.9,175.0,35.0,8,250,0
71.26,91.46,384.5,688.6,40.0,3,500,1
52.17,51.27,409.2,722.1,40.0,12,1000,0
60.24,85.71,384.2,127.4,35.0,1,100,1
65.36,100.26,378.3,767.9,30.0,1,500,1
38.86,38.86,410.4,54.3,30.0,10,100,0
68.81,89.68,386.5,337.6,20.0,25,250,1
79.69,97.62,380.4,1481.2,25.0,25,1000,1
54.46,62.51,405.6,87.6,35.0,25,100,0
25.49,25.8,409.6,92.6,15.0,20,250,0
48.73,24.19,413.2,170.7,35.0,25,500,0
100.9,120.63,350.5,495.3,35.0,1,250,2
55.77,39.91,409.6,279.4,40.0,25,500,0
39.7,56.69,408.1,78.5,30.0,8,100,0
100.09,134.32,340.4,1139.5,15.0,2,500,2
38.82,58.15,405.4,84.4,20.0,25,100,0
49.71,69.08,406.3,983.2,40.0,2,1000,0
31.94,73.07,402.1,1047.9,20.0,1,1000,0
45.21,47.5,406.9,338.0,40.0,1,500,0
42.56,65.71,404.2,232.7,30.0,8,250,0
44.62,69.84,405.2,250.6,35.0,1,250,0
46.17,47.16,409.2,65.6,30.0,25,100,0
58.84,94.5,381.0,713.5,25.0,3,500,1
30.65,20.72,410.8,292.4,30.0,1,1000,0
44.95,63.02,404.0,89.2,35.0,5,100,0
30.72,21.6,413.7,29.4,25.0,10,100,0
47.02,24.93,410.0,350.4,40.0,12,1000,0
47.32,68.08,404.6,97.4,30.0,15,100,0
97.09,121.79,345.7,202.9,20.0,8,100,2
118.82,126.68,343.9,215.5,30.0,15,100,2
54.85,44.02,406.7,313.8,40.0,20,500,0
66.68,85.23,386.1,1276.4,40.0,3,1000,1
25.18,69.43,403.9,100.1,15.0,1,100,0
110.39,121.23,348.0,501.2,20.0,20,250,2
38.86,42.08,409.9,295.2,25.0,20,500,0
51.4,73.51,405.9,522.2,40.0,1,500,0
31.05,54.69,408.1,192.6,20.0,12,250,0
53.9,73.45,405.8,523.9,40.0,8,500,0
31.34,25.77,412.2,362.5,25.0,12,1000,0
39.98,74.23,403.0,532.5,25.0,8,500,0
93.93,128.84,341.5,2180.8,20.0,1,1000,2
77.93,100.44,378.9,384.8,40.0,1,250,1
130.96,139.66,340.2,1183.5,15.0,25,500,2
49.1,46.87,409.3,661.9,35.0,20,1000,0
50.07,90.69,384.7,338.9,20.0,2,250,1
52.41,92.96,381.4,139.7,15.0,10,100,1
50.67,82.19,388.9,1219.6,25.0,1,1000,1
20.93,24.85,411.4,175.1,20.0,1,500,0
32.5,32.68,409.5,114.2,30.0,2,250,0
42.92,59.34,407.7,209.4,35.0,1,250,0
45.34,45.48,408.4,644.0,40.0,1,1000,0
33.14,40.58,407.6,286.3,20.0,20,500,0
34.1,50.73,408.5,716.5,25.0,8,1000,0
31.89,73.7,403.4,527.0,20.0,1,500,0
54.77,64.81,406.3,459.1,40.0,12,500,0
51.23,57.58,407.5,205.7,40.0,8,250,0
93.09,118.99,348.2,196.0,25.0,5,100,2
28.41,47.77,407.9,68.5,20.0,8,100,0
55.25,51.49,407.1,74.9,40.0,20,100,0
17.27,27.59,410.5,98.4,15.0,3,250,0
38.61,37.49,409.6,131.0,25.0,20,250,0
27.47,57.3,405.2,407.0,20.0,2,500,0
26.77,72.68,403.5,521.4,15.0,1,500,0
31.27,39.8,408.5,140.1,25.0,5,250,0
23.71,51.82,407.2,73.1,15.0,8,100,0
45.44,85.04,385.6,1271.2,15.0,8,1000,1
123.13,134.06,341.5,1134.0,30.0,10,500,2
27.05,61.02,404.0,873.0,20.0,1,1000,0
40.32,60.46,405.2,862.6,30.0,8,1000,0
124.02,136.37,342.0,228.3,35.0,5,100,2
50.58,82.18,384.6,617.3,25.0,1,500,1
47.95,55.11,404.7,195.8,40.0,2,250,0
65.66,86.1,386.4,320.5,30.0,10,250,1
58.73,84.15,387.3,627.8,25.0,10,500,1
40.22,50.09,407.3,71.5,35.0,1,100,0
35.68,34.05,410.4,120.7,30.0,5,250,0
21.44,27.04,409.9,94.7,15.0,8,250,0
46.3,93.86,383.3,351.2,15.0,3,250,1
46.62,60.68,407.2,214.5,35.0,8,250,0
61.86,102.31,379.2,389.9,15.0,12,250,1
108.66,122.0,347.4,2026.7,25.0,15,1000,2
62.18,99.68,382.5,1504.8,20.0,10,1000,1
21.52,29.09,411.1,101.7,20.0,1,250,0
83.02,122.9,345.3,1025.4,15.0,1,500,2
45.98,69.43,406.2,987.0,30.0,12,1000,0
30.64,33.01,411.2,114.2,25.0,8,250,0
48.61,51.12,405.7,726.9,35.0,15,1000,0
34.31,44.78,408.5,317.3,30.0,1,500,0
48.09,62.45,406.8,887.7,35.0,12,1000,0
20.63,39.47,410.9,554.0,15.0,5,1000,0
54.46,102.47,380.7,1551.6,15.0,2,1000,1
98.8,131.64,344.4,1101.6,15.0,5,500,2
49.2,73.36,404.3,523.1,35.0,5,500,0
33.6,31.21,408.4,219.0,20.0,25,500,0
22.5,28.66,410.6,402.9,15.0,12,1000,0
49.08,49.95,406.3,708.1,40.0,10,1000,0
25.73,56.06,405.4,199.6,15.0,10,250,0
38.88,21.47,411.0,30.1,35.0,5,100,0
57.16,52.34,406.3,373.0,40.0,25,500,0
17.91,39.14,410.2,274.2,15.0,1,500,0
45.37,20.44,410.0,29.3,35.0,20,100,0
30.93,55.96,408.6,395.7,15.0,20,500,0
78.85,92.51,381.4,139.5,40.0,12,100,1
35.43,62.56,404.9,223.2,25.0,5,250,0
40.93,72.8,403.9,262.0,20.0,20,250,0
116.25,139.51,335.7,2399.3,15.0,12,1000,2
104.12,129.39,346.2,214.1,20.0,8,100,2
50.46,59.59,406.8,844.6,35.0,15,1000,0
43.52,58.73,405.0,84.4,30.0,15,100,0
61.09,83.35,385.0,1247.9,35.0,3,1000,1
53.2,85.57,386.2,130.4,20.0,10,100,1
40.79,83.36,386.9,620.1,15.0,1,500,1
45.99,35.56,408.8,251.1,40.0,5,500,0
50.97,70.33,404.6,250.3,40.0,2,250,0
25.72,36.78,408.9,128.6,20.0,8,250,0
53.69,63.06,403.8,88.6,35.0,20,100,0
22.57,53.99,407.0,190.6,15.0,5,250,0
46.76,35.03,407.8,249.0,40.0,10,500,0
44.51,56.09,407.8,396.2,25.0,25,500,0
68.88,103.27,379.2,394.7,25.0,8,250,1
116.37,123.05,349.7,200.3,25.0,20,100,2
98.87,110.68,354.6,900.3,25.0,15,500,2
40.44,50.41,406.4,357.2,25.0,20,500,0
19.19,23.05,410.9,31.8,15.0,8,100,0
27.21,48.87,408.5,346.8,20.0,3,500,0
53.01,86.28,382.0,1302.1,20.0,8,1000,1
34.54,55.8,405.8,196.8,25.0,5,250,0
29.72,43.21,407.2,154.0,15.0,20,250,0
37.47,67.09,404.2,94.5,15.0,25,100,0
61.62,94.66,382.1,143.9,25.0,5,100,1
48.53,82.56,383.8,126.7,20.0,8,100,1
39.65,66.87,405.0,240.2,30.0,3,250,0
72.78,102.5,377.9,156.7,30.0,8,100,1
72.65,102.55,377.5,1571.3,20.0,20,1000,1
46.25,29.77,410.4,417.1,40.0,10,1000,0
48.05,62.75,405.6,221.8,40.0,1,250,0
86.6,115.11,350.2,1899.6,15.0,10,1000,2
30.75,33.39,410.5,236.7,25.0,8,500,0
30.49,63.42,404.9,224.1,15.0,15,250,0
27.57,42.18,410.1,150.1,20.0,10,250,0
119.27,111.94,355.8,1815.7,40.0,20,1000,2
44.68,24.92,412.7,349.5,35.0,15,1000,0
30.89,23.79,411.9,83.1,25.0,8,250,0
38.33,72.88,403.7,261.4,25.0,5,250,0
21.3,38.92,410.2,138.1,15.0,8,250,0
29.1,47.85,409.4,336.8,15.0,20,500,0
37.88,59.74,405.2,852.9,25.0,10,1000,0
101.22,123.67,346.1,204.4,20.0,10,100,2
50.55,47.39,407.1,335.1,40.0,12,500,0
38.48,48.66,408.6,344.1,30.0,8,500,0
38.35,56.28,405.5,80.8,25.0,15,100,0
92.25,101.9,377.8,779.1,35.0,25,500,1
56.38,90.07,381.5,1364.9,25.0,2,1000,1
38.34,32.61,408.9,45.4,35.0,1,100,0
38.36,29.84,410.0,419.1,35.0,3,1000,0
33.9,46.37,408.6,327.5,25.0,8,500,0
78.21,101.46,378.8,388.8,40.0,5,250,1
44.33,32.87,408.2,45.2,30.0,25,100,0
25.29,48.11,408.5,170.2,20.0,2,250,0
34.63,27.02,410.9,381.4,25.0,15,1000,0
53.37,63.63,407.1,904.4,35.0,20,1000,0
50.43,70.39,404.6,501.0,40.0,3,500,0
36.13,61.89,407.2,878.7,20.0,15,1000,0
45.54,61.12,406.2,433.7,25.0,25,500,0
99.51,125.51,346.2,1045.2,20.0,8,500,2
25.37,52.34,407.2,370.6,15.0,8,500,0
43.99,90.04,384.3,678.6,15.0,2,500,1
41.5,24.3,413.0,168.7,40.0,1,500,0
24.63,25.4,411.1,36.0,15.0,15,100,0
42.36,61.81,405.4,89.3,35.0,1,100,0
43.5,74.17,405.0,1057.1,20.0,25,1000,0
100.39,122.01,346.3,201.6,30.0,2,100,2
42.22,44.72,407.5,61.7,30.0,15,100,0
112.23,124.01,345.5,1036.2,30.0,10,500,2
44.14,61.91,405.4,440.8,35.0,3,500,0
43.82,43.28,408.2,306.5,35.0,12,500,0
27.11,37.23,409.7,526.6,20.0,10,1000,0
38.14,26.87,412.8,375.2,30.0,12,1000,0
41.14,59.18,406.2,210.3,30.0,8,250,0
36.04,20.67,411.8,30.8,35.0,1,100,0
36.45,51.93,405.5,72.5,30.0,1,100,0
44.67,66.48,406.1,474.3,30.0,10,500,0
41.46,32.43,411.1,45.7,35.0,10,100,0
32.48,30.41,411.5,212.2,25.0,12,500,0
32.2,49.67,409.4,175.6,20.0,15,250,0
52.65,59.31,407.3,84.5,40.0,10,100,0
54.01,63.59,406.7,91.5,40.0,12,100,0
62.39,96.16,380.1,1459.5,15.0,20,1000,1
110.78,129.18,345.7,2155.3,20.0,12,1000,2
38.03,48.78,407.4,67.6,30.0,5,100,0
50.8,99.59,379.9,151.5,15.0,2,100,1
17.34,22.36,410.7,312.8,15.0,1,1000,0
28.26,72.66,404.6,518.6,15.0,5,500,0
54.14,84.4,387.2,315.1,20.0,10,250,1
30.03,51.85,406.2,739.0,20.0,10,1000,0
39.82,39.33,408.8,54.6,35.0,3,100,0
34.68,44.87,407.5,157.4,25.0,12,250,0
135.0,119.64,351.4,197.9,40.0,25,100,2
109.52,119.81,349.1,197.0,20.0,20,100,2
31.97,65.04,405.4,231.2,20.0,8,250,0
51.14,29.31,409.8,102.7,40.0,20,250,0
41.07,47.11,407.8,666.7,30.0,15,1000,0
79.88,116.14,350.5,1912.3,15.0,3,1000,2
45.97,69.25,403.4,97.4,35.0,1,100,0
38.14,71.5,403.2,256.6,15.0,25,250,0
41.25,74.33,405.4,107.2,30.0,1,100,0
45.31,92.72,384.3,694.0,15.0,1,500,1
61.34,99.65,380.7,1514.0,20.0,10,1000,1
60.56,87.94,384.4,131.6,30.0,2,100,1
39.7,45.73,406.3,64.6,35.0,1,100,0
41.51,37.78,410.0,133.0,35.0,8,250,0
51.99,62.82,405.2,90.5,40.0,10,100,0
81.17,100.52,379.5,151.4,25.0,25,100,1
42.13,29.91,409.5,43.0,35.0,10,100,0
31.25,55.25,408.1,197.0,20.0,10,250,0
26.81,60.18,405.6,85.5,15.0,10,100,0
69.8,98.44,381.0,146.2,35.0,3,100,1
21.91,22.76,411.8,80.8,20.0,1,250,0
36.2,40.85,410.0,145.2,20.0,25,250,0
20.69,46.18,409.8,163.1,15.0,1,250,0
26.87,22.49,413.5,76.7,20.0,12,250,0
36.71,22.44,410.5,79.5,30.0,10,250,0
50.81,58.31,405.2,829.2,40.0,10,1000,0
37.52,72.71,405.6,258.7,25.0,5,250,0
124.75,125.61,348.4,1043.0,35.0,15,500,2
40.98,73.39,403.7,105.9,20.0,20,100,0
25.77,36.86,410.7,50.4,20.0,8,100,0
80.63,95.5,382.4,361.8,40.0,10,250,1
39.28,23.9,411.5,33.1,25.0,25,100,0
33.32,26.5,412.8,36.6,20.0,25,100,0
45.71,71.42,403.9,1020.2,35.0,1,1000,0
51.66,71.56,403.9,1022.0,40.0,2,1000,0
22.75,32.73,410.7,114.4,20.0,1,250,0
123.06,130.73,342.1,1103.1,40.0,5,500,2
21.22,47.78,406.9,678.8,15.0,5,1000,0
57.4,72.31,403.2,103.8,35.0,25,100,0
28.9,37.91,410.8,133.9,20.0,12,250,0
37.0,29.32,411.3,206.7,30.0,10,500,0
42.71,23.77,410.1,336.2,40.0,5,1000,0
22.85,22.55,412.5,157.8,15.0,12,500,0
101.31,118.59,347.9,983.0,20.0,15,500,2
124.26,127.8,344.8,211.1,35.0,12,100,2
69.63,91.14,382.7,343.1,40.0,2,250,1
21.2,24.21,412.5,340.4,15.0,12,1000,0
38.7,35.61,409.8,51.5,30.0,12,100,0
123.97,132.06,344.8,1104.1,15.0,25,500,2
45.43,24.08,410.5,168.5,40.0,8,500,0
64.64,84.98,382.7,638.2,35.0,5,500,1
18.11,23.22,413.1,324.6,15.0,3,1000,0
57.56,45.93,406.7,652.0,40.0,25,1000,0
90.15,112.52,352.4,923.2,30.0,3,500,2
22.42,58.5,405.8,206.2,15.0,2,250,0
33.57,44.93,409.2,64.1,25.0,10,100,0
64.1,93.66,384.0,140.8,25.0,8,100,1
45.81,55.42,406.8,195.6,35.0,10,250,0
21.43,29.44,408.9,105.9,15.0,10,250,0
79.39,96.89,382.4,1464.2,40.0,8,1000,1
60.91,100.24,377.7,1534.6,15.0,15,1000,1
46.99,71.4,404.6,99.9,25.0,25,100,0
43.35,54.36,407.7,386.6,35.0,3,500,0
36.4,25.76,411.5,182.4,30.0,10,500,0
44.63,43.02,408.8,152.0,35.0,12,250,0
39.39,37.37,407.7,51.2,35.0,3,100,0
35.95,52.74,406.7,376.0,25.0,12,500,0
29.79,55.5,407.4,195.9,20.0,8,250,0
39.86,38.84,410.8,544.6,30.0,12,1000,0
25.08,45.41,409.9,640.7,15.0,10,1000,0
42.2,66.45,406.9,473.4,30.0,8,500,0
31.48,50.14,409.4,176.2,25.0,3,250,0
81.27,97.28,381.6,148.6,40.0,10,100,1
35.94,66.68,404.9,475.5,15.0,25,500,0
44.38,42.04,410.0,592.9,35.0,12,1000,0
28.57,42.3,408.1,297.5,25.0,1,500,0
32.71,67.87,405.0,965.8,20.0,8,1000,0
56.08,43.33,407.3,612.7,40.0,25,1000,0
45.02,36.23,409.6,52.6,30.0,25,100,0
32.19,28.38,412.4,97.9,25.0,10,250,0
46.6,39.59,409.8,56.4,40.0,8,100,0
32.98,34.35,411.1,47.5,30.0,2,100,0
31.34,28.21,409.4,41.8,25.0,10,100,0
40.13,49.35,408.7,349.2,30.0,12,500,0
50.27,34.22,408.4,484.9,35.0,25,1000,0
119.0,126.62,343.3,210.5,35.0,10,100,2
102.25,130.35,343.2,2194.6,20.0,5,1000,2
53.29,82.84,385.9,309.5,15.0,20,250,1
35.88,37.05,409.5,522.1,25.0,15,1000,0
60.6,89.39,382.2,678.1,25.0,8,500,1
88.55,112.95,350.6,185.9,20.0,8,100,2
26.62,42.55,408.4,62.0,15.0,15,100,0
49.24,49.78,409.4,72.2,40.0,8,100,0
23.13,40.25,410.1,142.9,15.0,10,250,0
45.71,85.29,386.0,639.1,20.0,2,500,1
55.88,54.69,405.8,779.6,40.0,20,1000,0
31.6,72.41,403.7,260.6,20.0,2,250,0
50.39,39.48,410.0,137.7,40.0,15,250,0
36.8,55.87,407.6,791.8,20.0,20,1000,0
46.08,73.15,404.0,105.1,30.0,12,100,0
129.85,136.8,342.2,233.8,30.0,12,100,2
48.72,53.1,408.8,188.8,40.0,5,250,0
23.96,38.68,407.2,549.1,15.0,10,1000,0
22.1,26.19,409.3,184.3,20.0,2,500,0
41.48,72.45,404.8,1032.2,25.0,10,1000,0
51.86,73.97,404.1,103.7,30.0,20,100,0
18.36,34.29,409.4,120.2,15.0,2,250,0
42.96,27.13,411.3,191.7,40.0,2,500,0
35.77,43.77,410.2,309.9,30.0,3,500,0
50.52,37.4,409.1,132.1,40.0,15,250,0
134.34,122.71,349.4,2028.7,35.0,25,1000,2
44.85,57.57,406.2,205.7,25.0,25,250,0
61.16,90.28,382.5,1365.5,30.0,3,1000,1
24.51,68.14,403.0,245.6,15.0,1,250,0
99.82,131.77,340.3,2236.7,20.0,1,1000,2
47.3,32.23,409.7,46.5,40.0,10,100,0
23.84,35.92,408.6,125.9,20.0,1,250,0
76.7,93.93,382.9,706.3,35.0,15,500,1
56.24,51.68,405.3,73.7,40.0,20,100,0
37.21,44.13,408.4,62.8,20.0,25,100,0
81.54,119.21,351.5,1955.5,15.0,2,1000,2
24.01,39.4,407.9,558.5,20.0,2,1000,0
48.01,54.32,408.0,76.2,40.0,5,100,0
116.58,125.52,344.9,209.9,30.0,12,100,2
92.17,114.51,354.8,1862.6,15.0,15,1000,2
38.0,44.9,409.9,317.4,30.0,8,500,0
20.29,48.88,409.6,689.9,15.0,2,1000,0
27.02,24.04,410.1,33.5,20.0,12,100,0
53.1,21.99,410.1,307.9,40.0,25,1000,0
96.55,110.36,353.8,447.3,40.0,3,250,2
40.82,54.12,406.9,766.5,25.0,20,1000,0
48.98,95.76,379.4,1455.2,15.0,3,1000,1
66.81,92.15,381.3,347.2,30.0,8,250,1
30.97,53.43,407.5,380.1,20.0,10,500,0
34.97,45.89,408.2,162.1,25.0,12,250,0
21.22,21.49,411.9,77.3,20.0,2,250,0
83.12,110.93,351.0,912.3,25.0,2,500,2
48.73,50.9,406.2,74.2,40.0,8,100,0
142.43,137.32,338.6,2343.9,35.0,20,1000,2
106.41,133.16,339.2,2266.3,20.0,5,1000,2
38.79,52.76,405.9,751.7,25.0,15,1000,0
39.36,72.49,406.0,515.2,25.0,8,500,0
34.08,23.27,410.7,33.2,25.0,15,100,0
39.19,49.19,408.9,349.0,30.0,8,500,0
28.64,28.18,412.5,395.5,25.0,3,1000,0
66.65,88.99,384.8,670.5,30.0,12,500,1
28.48,65.29,405.9,462.6,20.0,1,500,0
56.27,69.62,402.8,247.6,40.0,12,250,0
35.48,40.43,408.1,55.9,25.0,15,100,0
29.83,37.61,407.8,267.3,25.0,5,500,0
41.89,24.34,411.2,170.3,40.0,2,500,0
48.06,59.75,404.2,86.1,35.0,12,100,0
42.76,21.34,413.5,73.4,40.0,2,250,0
77.94,95.46,384.0,358.1,30.0,20,250,1
25.49,21.27,410.8,297.7,20.0,10,1000,0
27.07,36.39,409.7,510.9,20.0,10,1000,0
50.19,38.81,410.9,137.6,35.0,25,250,0
18.08,37.39,408.6,51.8,15.0,1,100,0
38.86,73.33,402.0,1053.5,20.0,15,1000,0
45.8,82.6,387.4,615.7,15.0,8,500,1
62.42,89.49,384.6,1344.0,20.0,20,1000,1
59.32,58.85,404.3,82.6,40.0,25,100,0
50.56,23.48,412.7,34.6,40.0,20,100,0
37.49,71.23,403.8,252.8,20.0,15,250,0
23.77,47.99,405.8,66.8,15.0,8,100,0
28.97,72.87,404.6,1038.5,15.0,8,1000,0
38.51,31.48,409.5,221.1,35.0,2,500,0
